epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
404,133.027,2.58736,1.86582,0,0.21477,0.11111,0.07514,0.01012,3.23006,3.28226,0,0.00133505,0.00133505,0.00133505
405,133.34,2.65222,2.21386,0,0.41262,0.11111,0.12519,0.01903,3.17917,3.00691,0,0.0013334,0.0013334,0.0013334
406,133.738,2.33469,1.81354,0,0.38666,0.11111,0.1063,0.01892,3.06393,2.97917,0,0.00133175,0.00133175,0.00133175
407,134.05,2.53606,1.96178,0,0.29601,0.11111,0.08343,0.01536,3.05213,2.99186,0,0.0013301,0.0013301,0.0013301
408,134.364,2.44029,1.95842,0,0.20896,0.11111,0.08332,0.015,2.98642,3.05001,0,0.00132845,0.00132845,0.00132845
409,134.681,2.47232,1.79879,0,0.11221,0.22222,0.06381,0.01264,3.08406,3.27683,0,0.0013268,0.0013268,0.0013268
410,134.992,2.5682,1.92134,0,0.0973,0.22222,0.05369,0.01028,3.09847,3.47999,0,0.00132515,0.00132515,0.00132515
411,135.387,2.45256,1.94532,0,0.1033,0.22222,0.0651,0.00966,3.1603,3.79633,0,0.0013235,0.0013235,0.0013235
412,135.704,2.51045,1.83833,0,0.09164,0.22222,0.0531,0.01072,3.22287,4.52046,0,0.00132185,0.00132185,0.00132185
413,136.017,2.56522,1.95873,0,0.11107,0.22222,0.05234,0.00803,3.30068,4.41785,0,0.0013202,0.0013202,0.0013202
414,136.328,2.24587,1.95685,0,0.05506,0.11111,0.03327,0.00597,3.3569,3.81824,0,0.00131855,0.00131855,0.00131855
415,136.642,2.61201,2.02549,0,0.10763,0.22222,0.09163,0.01283,3.32938,3.1587,0,0.0013169,0.0013169,0.0013169
416,136.954,2.74278,1.9424,0,0.16545,0.33333,0.09388,0.01322,3.32372,2.74054,0,0.00131525,0.00131525,0.00131525
417,137.347,2.38788,1.89336,0,0.12515,0.33333,0.07964,0.01353,3.10268,2.80185,0,0.0013136,0.0013136,0.0013136
418,137.663,2.51537,1.95935,0,0.11788,0.33333,0.0739,0.01809,3.12034,2.58712,0,0.00131195,0.00131195,0.00131195
419,137.975,2.50834,2.00615,0,0.1247,0.33333,0.07294,0.02024,3.16005,2.68147,0,0.0013103,0.0013103,0.0013103
420,138.287,2.32404,1.87569,0,0.23068,0.40151,0.15557,0.03368,3.10138,2.88232,0,0.00130865,0.00130865,0.00130865
421,138.601,2.36974,1.80222,0,0.1961,0.55556,0.15123,0.03333,3.08033,2.83509,0,0.001307,0.001307,0.001307
422,138.92,2.27483,1.83015,0,0.21605,0.44444,0.16249,0.03194,3.10745,3.10505,0,0.00130535,0.00130535,0.00130535
423,139.315,2.61152,1.98679,0,0.33544,0.44444,0.23686,0.04664,2.97204,3.11081,0,0.0013037,0.0013037,0.0013037
424,139.627,2.3341,1.88622,0,0.36069,0.44444,0.25411,0.05913,2.901,2.70908,0,0.00130205,0.00130205,0.00130205
425,139.943,2.44643,2.15386,0,0.33326,0.55556,0.26599,0.06165,2.84728,2.34481,0,0.0013004,0.0013004,0.0013004
426,140.256,2.3744,1.87751,0,0.42136,0.33333,0.26871,0.0721,2.8209,2.16905,0,0.00129875,0.00129875,0.00129875
427,140.57,2.63134,1.99565,0,0.43526,0.33333,0.27263,0.06132,2.83901,2.07355,0,0.0012971,0.0012971,0.0012971
428,140.967,2.49108,1.83424,0,0.3213,0.66667,0.35122,0.07183,2.82556,2.16399,0,0.00129545,0.00129545,0.00129545
429,141.281,2.6519,1.90102,0,0.2293,0.55556,0.24255,0.05426,2.74789,2.2135,0,0.0012938,0.0012938,0.0012938
430,141.593,2.39319,1.70497,0,0.19291,0.44444,0.20212,0.05747,2.77708,2.30492,0,0.00129215,0.00129215,0.00129215
431,141.905,2.54899,1.85917,0,0.32312,0.55556,0.26926,0.06117,2.85779,2.53803,0,0.0012905,0.0012905,0.0012905
432,142.219,2.34884,1.99378,0,0.48846,0.44444,0.30509,0.06208,2.97031,2.43169,0,0.00128885,0.00128885,0.00128885
433,142.619,2.44402,1.932,0,0.70475,0.55556,0.55452,0.11351,2.78746,2.30198,0,0.0012872,0.0012872,0.0012872
434,142.934,2.28438,1.77829,0,0.62131,0.5479,0.54807,0.12949,2.63311,2.22511,0,0.00128555,0.00128555,0.00128555
435,143.246,2.49009,1.85794,0,0.76817,0.44444,0.54331,0.13965,2.5489,2.19782,0,0.0012839,0.0012839,0.0012839
436,143.562,2.42356,1.792,0,0.4844,0.77778,0.59813,0.15,2.51907,2.04479,0,0.00128225,0.00128225,0.00128225
437,143.882,2.29324,1.70873,0,0.43132,0.55556,0.43683,0.16529,2.55775,1.91387,0,0.0012806,0.0012806,0.0012806
438,144.197,2.36315,1.67459,0,0.39459,0.55556,0.45264,0.17012,2.4789,1.94399,0,0.00127895,0.00127895,0.00127895
439,144.591,2.66691,1.66261,0,0.4393,0.5245,0.43382,0.17197,2.6133,1.92108,0,0.0012773,0.0012773,0.0012773
440,144.907,2.35882,1.81855,0,0.45074,0.54781,0.43637,0.161,2.65501,2.08116,0,0.00127565,0.00127565,0.00127565
441,145.22,2.45638,1.83727,0,0.40758,0.55556,0.47517,0.14857,2.70839,2.24289,0,0.001274,0.001274,0.001274
442,145.531,2.70405,1.83484,0,0.66712,0.33333,0.45584,0.14143,2.71552,2.23922,0,0.00127235,0.00127235,0.00127235
443,145.842,2.53196,1.6526,0,0.49466,0.54488,0.45704,0.15764,2.69158,2.19153,0,0.0012707,0.0012707,0.0012707
444,146.157,2.3076,1.87075,0,0.50728,0.55556,0.51303,0.16211,2.75974,1.88541,0,0.00126905,0.00126905,0.00126905
445,146.557,2.46446,1.91034,0,1,0.4412,0.61562,0.20595,2.78564,1.76056,0,0.0012674,0.0012674,0.0012674
446,146.871,2.15078,1.72361,0,0.97973,0.44444,0.61039,0.24627,2.65826,1.65212,0,0.00126575,0.00126575,0.00126575
447,147.189,2.4795,1.78206,0,0.71154,0.54914,0.58733,0.22859,2.61784,1.5952,0,0.0012641,0.0012641,0.0012641
448,147.502,2.67191,1.9837,0,0.58129,0.61988,0.60902,0.24351,2.5834,1.64384,0,0.00126245,0.00126245,0.00126245
449,147.824,2.49439,1.73149,0,0.57894,0.55556,0.60625,0.24272,2.56132,1.70181,0,0.0012608,0.0012608,0.0012608
450,148.231,2.17397,1.66396,0,0.67452,0.55556,0.65089,0.25785,2.47699,1.76175,0,0.00125915,0.00125915,0.00125915
451,148.546,2.52077,1.79503,0,0.8021,0.55556,0.62422,0.2595,2.49457,1.80652,0,0.0012575,0.0012575,0.0012575
452,148.863,2.35918,1.8154,0,0.62315,0.55556,0.59497,0.2577,2.41351,1.76837,0,0.00125585,0.00125585,0.00125585
453,149.179,2.17354,1.74926,0,0.73204,0.55556,0.65287,0.25174,2.46592,1.63029,0,0.0012542,0.0012542,0.0012542
454,149.492,2.51777,1.73412,0,0.89507,0.55556,0.66441,0.22592,2.53067,1.58132,0,0.00125255,0.00125255,0.00125255
455,149.891,2.074,1.66994,0,0.80351,0.55556,0.67494,0.24725,2.65174,1.59613,0,0.0012509,0.0012509,0.0012509
456,150.21,2.18382,1.60375,0,0.61732,0.7196,0.64292,0.22515,2.65352,1.66302,0,0.00124925,0.00124925,0.00124925
457,150.528,2.49299,1.80279,0,0.5556,0.55556,0.68563,0.25579,2.56115,1.62916,0,0.0012476,0.0012476,0.0012476
458,150.844,2.4512,1.77469,0,0.83722,0.66667,0.75407,0.29828,2.50231,1.51405,0,0.00124595,0.00124595,0.00124595
459,151.157,2.47127,1.80342,0,1,0.6543,0.77456,0.30694,2.49733,1.43045,0,0.0012443,0.0012443,0.0012443
460,151.469,2.1663,1.63765,0,0.79425,0.66667,0.75357,0.28631,2.44419,1.41981,0,0.00124265,0.00124265,0.00124265
461,151.864,2.34053,1.6817,0,0.59313,0.55556,0.582,0.23835,2.44536,1.49883,0,0.001241,0.001241,0.001241
462,152.179,2.38667,1.62655,0,0.6243,0.5541,0.57811,0.21719,2.55424,1.42995,0,0.00123935,0.00123935,0.00123935
463,152.49,2.25686,1.78246,0,0.74606,0.65441,0.66166,0.19766,2.66874,1.51641,0,0.0012377,0.0012377,0.0012377
464,152.807,2.31008,1.7808,0,0.84561,0.55556,0.68674,0.17652,2.6991,1.65942,0,0.00123605,0.00123605,0.00123605
465,153.129,2.40418,1.87616,0,0.68705,0.55556,0.63708,0.18558,2.61461,1.68446,0,0.0012344,0.0012344,0.0012344
466,153.447,2.52714,1.94507,0,0.75341,0.66667,0.66947,0.19749,2.51606,1.73546,0,0.00123275,0.00123275,0.00123275
467,153.841,2.5358,1.73905,0,0.7628,0.55556,0.68854,0.21619,2.47701,1.72595,0,0.0012311,0.0012311,0.0012311
468,154.157,2.42465,1.76351,0,0.65776,0.66667,0.63966,0.21508,2.44394,1.62476,0,0.00122945,0.00122945,0.00122945
469,154.47,2.19116,1.70584,0,0.71071,0.55556,0.59962,0.20868,2.42446,1.48869,0,0.0012278,0.0012278,0.0012278
470,154.789,2.18027,1.6455,0,0.72427,0.55556,0.59394,0.20509,2.3204,1.56445,0,0.00122615,0.00122615,0.00122615
471,155.104,2.2676,1.65318,0,0.64925,0.55556,0.59154,0.20676,2.27656,1.67791,0,0.0012245,0.0012245,0.0012245
472,155.499,2.32452,1.71371,0,0.48236,0.55556,0.57718,0.21335,2.28746,1.70657,0,0.00122285,0.00122285,0.00122285
473,155.817,2.15674,1.59745,0,0.52862,0.66667,0.58074,0.2185,2.35371,1.82248,0,0.0012212,0.0012212,0.0012212
474,156.131,2.29558,1.58665,0,0.52783,0.66667,0.57568,0.21567,2.3528,1.94785,0,0.00121955,0.00121955,0.00121955
475,156.444,2.11771,1.62075,0,0.55252,0.55556,0.59647,0.25989,2.26257,1.87879,0,0.0012179,0.0012179,0.0012179
476,156.762,2.47179,1.82871,0,0.64299,0.55556,0.6353,0.28536,2.22217,1.85322,0,0.00121625,0.00121625,0.00121625
477,157.075,1.97502,1.51761,0,0.84692,0.55556,0.69274,0.25883,2.29064,1.84077,0,0.0012146,0.0012146,0.0012146
478,157.473,2.24995,1.76838,0,0.71836,0.56823,0.68959,0.24067,2.41388,1.8409,0,0.00121295,0.00121295,0.00121295
479,157.791,2.28968,1.49143,0,0.69117,0.55556,0.62751,0.17506,2.52077,1.72704,0,0.0012113,0.0012113,0.0012113
480,158.107,2.35176,1.60663,0,1,0.53695,0.67261,0.19638,2.51598,1.73167,0,0.00120965,0.00120965,0.00120965
481,158.422,2.30355,1.67137,0,1,0.53585,0.68681,0.24921,2.40218,1.72439,0,0.001208,0.001208,0.001208
482,158.734,2.07283,1.59235,0,0.60671,0.55556,0.55862,0.2433,2.30811,1.8418,0,0.00120635,0.00120635,0.00120635
483,159.132,2.1632,1.67436,0,0.75179,0.44444,0.56009,0.29622,2.26829,1.6667,0,0.0012047,0.0012047,0.0012047
484,159.443,2.20909,1.61436,0,0.65741,0.66667,0.66765,0.31415,2.28079,1.53417,0,0.00120305,0.00120305,0.00120305
485,159.76,2.06866,1.53831,0,0.53097,0.66667,0.60165,0.22869,2.44064,1.55268,0,0.0012014,0.0012014,0.0012014
486,160.072,2.35849,1.64688,0,0.79323,0.42941,0.54864,0.26213,2.27008,1.75602,0,0.00119975,0.00119975,0.00119975
487,160.388,2.31395,1.51285,0,0.79505,0.43344,0.48836,0.23619,2.39881,2.23656,0,0.0011981,0.0011981,0.0011981
488,160.702,2.41183,1.67938,0,0.65877,0.44444,0.52474,0.25074,2.42885,2.39986,0,0.00119645,0.00119645,0.00119645
489,161.094,2.15909,1.56204,0,0.76424,0.44444,0.52757,0.22793,2.42657,2.79763,0,0.0011948,0.0011948,0.0011948
490,161.407,2.23973,1.58465,0,0.77504,0.44444,0.52931,0.19065,2.51677,2.81231,0,0.00119315,0.00119315,0.00119315
491,161.719,2.20981,1.69321,0,0.54085,0.52614,0.54229,0.15338,2.61949,2.55826,0,0.0011915,0.0011915,0.0011915
492,162.032,2.31734,1.61843,0,0.88968,0.33333,0.48016,0.14016,2.85296,2.20199,0,0.00118985,0.00118985,0.00118985
493,162.345,1.95912,1.52063,0,0.44604,0.55556,0.48394,0.15448,2.91641,1.68034,0,0.0011882,0.0011882,0.0011882
494,162.74,2.1369,1.60157,0,0.51629,0.55556,0.49291,0.18222,2.83674,1.71969,0,0.00118655,0.00118655,0.00118655
495,163.053,2.28144,1.70575,0,0.59454,0.66667,0.59986,0.23908,2.6372,1.67641,0,0.0011849,0.0011849,0.0011849
496,163.371,2.15398,1.61701,0,0.6353,0.55556,0.6213,0.29214,2.50584,1.64516,0,0.00118325,0.00118325,0.00118325
497,163.688,2.03643,1.51958,0,0.66106,0.66667,0.66315,0.30586,2.42757,1.55101,0,0.0011816,0.0011816,0.0011816
498,163.998,2.16175,1.40352,0,0.58415,0.62704,0.62466,0.2951,2.49406,1.50828,0,0.00117995,0.00117995,0.00117995
499,164.311,2.20504,1.58318,0,0.59827,0.55556,0.63653,0.26713,2.48019,1.45784,0,0.0011783,0.0011783,0.0011783
500,164.705,2.24158,1.44826,0,0.7321,0.61099,0.67089,0.2784,2.52711,1.46837,0,0.00117665,0.00117665,0.00117665
501,165.018,2.23161,1.52447,0,0.73054,0.66667,0.72604,0.2974,2.51932,1.4886,0,0.001175,0.001175,0.001175
502,165.335,2.04993,1.52557,0,0.85036,0.66667,0.71588,0.31596,2.45452,1.44244,0,0.00117335,0.00117335,0.00117335
503,165.653,2.21523,1.60883,0,0.65654,0.66667,0.60522,0.2451,2.47612,1.45329,0,0.0011717,0.0011717,0.0011717
504,165.966,2.34553,1.58708,0,0.46346,0.66667,0.59067,0.24332,2.4765,1.54305,0,0.00117005,0.00117005,0.00117005
505,166.362,2.28828,1.614,0,0.61782,0.55556,0.51279,0.19437,2.50443,1.68484,0,0.0011684,0.0011684,0.0011684
506,166.674,2.13904,1.41065,0,0.3843,0.44444,0.46953,0.17585,2.50293,1.82393,0,0.00116675,0.00116675,0.00116675
507,166.987,2.00074,1.44054,0,0.46689,0.44444,0.52936,0.20281,2.44311,1.82622,0,0.0011651,0.0011651,0.0011651
508,167.307,2.02513,1.48572,0,0.63963,0.44444,0.62375,0.2119,2.4726,1.69508,0,0.00116345,0.00116345,0.00116345
509,167.625,2.18027,1.72875,0,0.54336,0.66667,0.64153,0.23882,2.58547,1.61894,0,0.0011618,0.0011618,0.0011618
510,167.945,2.15627,1.61082,0,0.65685,0.55556,0.71685,0.27537,2.48182,1.44841,0,0.00116015,0.00116015,0.00116015
511,168.339,2.34872,1.66725,0,1,0.68922,0.82072,0.34732,2.49353,1.39192,0,0.0011585,0.0011585,0.0011585
512,168.653,2.21845,1.54489,0,0.83253,0.55556,0.72492,0.29857,2.47813,1.32179,0,0.00115685,0.00115685,0.00115685
513,168.975,2.17231,1.57197,0,0.82509,0.55556,0.68593,0.2741,2.43391,1.41177,0,0.0011552,0.0011552,0.0011552
514,169.286,2.16506,1.44042,0,0.57488,0.77778,0.64371,0.25452,2.38288,1.49086,0,0.00115355,0.00115355,0.00115355
515,169.599,2.33657,1.66383,0,0.7142,0.55556,0.65709,0.22449,2.43359,1.61085,0,0.0011519,0.0011519,0.0011519
516,170,2.21843,1.49912,0,0.97866,0.55556,0.701,0.25248,2.53442,1.61305,0,0.00115025,0.00115025,0.00115025
517,170.321,2.19916,1.62771,0,0.78419,0.66667,0.73239,0.25374,2.5265,1.65404,0,0.0011486,0.0011486,0.0011486
518,170.634,2.24538,1.51142,0,0.8228,0.77778,0.75577,0.24993,2.5626,1.63078,0,0.00114695,0.00114695,0.00114695
519,170.949,1.98419,1.42894,0,1,0.76466,0.77976,0.23244,2.58405,1.6419,0,0.0011453,0.0011453,0.0011453
520,171.269,2.21238,1.57651,0,0.87915,0.77778,0.80462,0.27062,2.5248,1.6606,0,0.00114365,0.00114365,0.00114365
521,171.668,1.92216,1.39419,0,0.81514,0.77778,0.82547,0.37418,2.39777,1.6395,0,0.001142,0.001142,0.001142
522,171.984,2.28404,1.60976,0,0.85247,0.77778,0.84048,0.37473,2.25628,1.40916,0,0.00114035,0.00114035,0.00114035
523,172.298,2.50319,1.74114,0,0.84038,0.77778,0.78125,0.44549,2.18148,1.33226,0,0.0011387,0.0011387,0.0011387
524,172.612,2.1344,1.58487,0,0.78737,0.77778,0.75843,0.36874,2.29672,1.33398,0,0.00113705,0.00113705,0.00113705
525,172.939,2.22889,1.73737,0,1,0.54355,0.69782,0.31974,2.43423,1.44802,0,0.0011354,0.0011354,0.0011354
526,173.257,2.09747,1.47888,0,0.91989,0.44444,0.59434,0.2805,2.4501,1.71503,0,0.00113375,0.00113375,0.00113375
527,173.656,2.04723,1.39281,0,0.8062,0.44444,0.59616,0.27168,2.51992,1.74647,0,0.0011321,0.0011321,0.0011321
528,173.972,2.063,1.50949,0,0.94593,0.33333,0.50717,0.25146,2.42819,1.49351,0,0.00113045,0.00113045,0.00113045
529,174.293,2.18129,1.48547,0,0.95842,0.33333,0.51782,0.26119,2.32769,1.48512,0,0.0011288,0.0011288,0.0011288
530,174.605,2.34618,1.59932,0,0.44502,0.71464,0.60623,0.31319,2.27945,1.49413,0,0.00112715,0.00112715,0.00112715
531,174.917,2.10603,1.473,0,0.72196,0.66667,0.69484,0.34982,2.26916,1.48634,0,0.0011255,0.0011255,0.0011255
532,175.318,2.2904,1.52975,0,0.9568,0.55556,0.71595,0.33844,2.33926,1.41722,0,0.00112385,0.00112385,0.00112385
533,175.627,2.38568,1.57102,0,0.95912,0.44444,0.63814,0.29064,2.3836,1.42276,0,0.0011222,0.0011222,0.0011222
534,175.942,2.19128,1.5878,0,0.95889,0.66667,0.73122,0.30258,2.40691,1.42022,0,0.00112055,0.00112055,0.00112055
535,176.264,2.13838,1.50981,0,1,0.54146,0.73346,0.28283,2.3637,1.57793,0,0.0011189,0.0011189,0.0011189
536,176.576,2.2774,1.54992,0,0.76188,0.55556,0.68264,0.27369,2.27759,1.63837,0,0.00111725,0.00111725,0.00111725
537,176.888,1.97859,1.45647,0,0.59483,0.65375,0.66214,0.26939,2.2745,1.67147,0,0.0011156,0.0011156,0.0011156
538,177.286,1.86537,1.40933,0,0.54601,0.55556,0.5197,0.23617,2.4395,1.7898,0,0.00111395,0.00111395,0.00111395
539,177.598,2.18283,1.52887,0,0.70187,0.55556,0.54081,0.21273,2.58197,1.87279,0,0.0011123,0.0011123,0.0011123
540,177.918,2.12072,1.40505,0,0.59703,0.65925,0.46924,0.20476,2.64787,1.85508,0,0.00111065,0.00111065,0.00111065
541,178.232,2.08584,1.38039,0,0.58308,0.62436,0.46719,0.19108,2.68674,1.8082,0,0.001109,0.001109,0.001109
542,178.546,2.14447,1.45532,0,0.57301,0.59918,0.50505,0.23375,2.64434,1.85318,0,0.00110735,0.00110735,0.00110735
543,178.945,1.97048,1.42723,0,0.56683,0.66667,0.56442,0.28224,2.51665,1.76523,0,0.0011057,0.0011057,0.0011057
544,179.258,2.02345,1.53535,0,0.85699,0.66597,0.65384,0.31745,2.34825,1.66155,0,0.00110405,0.00110405,0.00110405
545,179.57,2.04488,1.45675,0,0.83942,0.58397,0.72286,0.32525,2.29422,1.65688,0,0.0011024,0.0011024,0.0011024
546,179.88,2.06575,1.44088,0,1,0.63759,0.7802,0.34285,2.25246,1.63095,0,0.00110075,0.00110075,0.00110075
547,180.19,2.35443,1.53979,0,1,0.66106,0.79681,0.32493,2.33817,1.66257,0,0.0010991,0.0010991,0.0010991
548,180.504,2.34306,1.36725,0,0.9136,0.55556,0.71065,0.31278,2.48187,1.8635,0,0.00109745,0.00109745,0.00109745
549,180.896,2.17372,1.39228,0,1,0.61836,0.73212,0.33913,2.51817,1.70714,0,0.0010958,0.0010958,0.0010958
550,181.209,1.93341,1.41928,0,0.84844,0.62606,0.75497,0.34735,2.49905,1.71324,0,0.00109415,0.00109415,0.00109415
551,181.52,2.06901,1.33534,0,0.66039,0.77778,0.72501,0.32854,2.35611,1.69188,0,0.0010925,0.0010925,0.0010925
552,181.83,2.02324,1.35918,0,0.97358,0.55556,0.68638,0.34138,2.3605,1.56009,0,0.00109085,0.00109085,0.00109085
553,182.145,1.97596,1.67306,0,0.97671,0.55556,0.73905,0.35584,2.33621,1.65343,0,0.0010892,0.0010892,0.0010892
554,182.535,1.85857,1.28047,0,0.80164,0.55556,0.71089,0.35889,2.33503,1.74264,0,0.00108755,0.00108755,0.00108755
555,182.849,2.06822,1.38088,0,0.97621,0.55556,0.72838,0.36882,2.26138,1.46501,0,0.0010859,0.0010859,0.0010859
556,183.163,1.99882,1.48535,0,1,0.54481,0.68731,0.36686,2.22707,1.34819,0,0.00108425,0.00108425,0.00108425
557,183.476,2.10172,1.51866,0,1,0.54801,0.72884,0.38842,2.21498,1.29357,0,0.0010826,0.0010826,0.0010826
558,183.79,1.97919,1.32994,0,1,0.53131,0.73401,0.3677,2.23152,1.27936,0,0.00108095,0.00108095,0.00108095
559,184.104,2.20554,1.42936,0,0.5953,0.65491,0.72663,0.38042,2.19628,1.32746,0,0.0010793,0.0010793,0.0010793
560,184.497,2.15341,1.43111,0,0.58199,0.66667,0.7113,0.35583,2.29162,1.45672,0,0.00107765,0.00107765,0.00107765
561,184.81,2.02955,1.28966,0,0.84963,0.6316,0.75774,0.33983,2.3692,1.59124,0,0.001076,0.001076,0.001076
562,185.121,1.95932,1.4436,0,0.70724,0.66667,0.78145,0.34798,2.44244,1.47548,0,0.00107435,0.00107435,0.00107435
563,185.433,1.87158,1.36891,0,0.59684,0.77778,0.71223,0.3172,2.37334,1.72858,0,0.0010727,0.0010727,0.0010727
564,185.749,2.03872,1.37926,0,0.50454,0.77778,0.67242,0.31285,2.19425,1.47667,0,0.00107105,0.00107105,0.00107105
565,186.142,2.15182,1.46675,0,0.71155,0.44444,0.62252,0.28804,2.19363,1.61236,0,0.0010694,0.0010694,0.0010694
566,186.456,2.03076,1.44233,0,0.45033,0.88889,0.65972,0.33318,2.19496,1.70356,0,0.00106775,0.00106775,0.00106775
567,186.773,1.87771,1.41978,0,0.46227,0.88889,0.6715,0.3581,2.12821,1.72026,0,0.0010661,0.0010661,0.0010661
568,187.085,2.18111,1.57283,0,0.57541,0.55556,0.65474,0.39209,2.0476,1.64591,0,0.00106445,0.00106445,0.00106445
569,187.398,2.11367,1.52452,0,0.62228,0.44444,0.63005,0.32611,2.06848,1.45886,0,0.0010628,0.0010628,0.0010628
570,187.715,1.83709,1.25233,0,0.76572,0.44444,0.63267,0.30393,2.13285,1.37022,0,0.00106115,0.00106115,0.00106115
571,188.113,2.0684,1.49241,0,0.53224,0.66667,0.64163,0.30754,2.20745,1.40195,0,0.0010595,0.0010595,0.0010595
572,188.426,2.21402,1.40637,0,0.71849,0.56864,0.6938,0.31387,2.33834,1.6791,0,0.00105785,0.00105785,0.00105785
573,188.738,2.01032,1.40253,0,0.84583,0.66667,0.72943,0.33162,2.3213,1.60455,0,0.0010562,0.0010562,0.0010562
574,189.05,2.12415,1.29702,0,1,0.65554,0.71848,0.35334,2.31335,1.59175,0,0.00105455,0.00105455,0.00105455
575,189.376,2.04198,1.32432,0,0.94413,0.66667,0.7223,0.38303,2.26236,1.71807,0,0.0010529,0.0010529,0.0010529
576,189.79,2.06436,1.3235,0,0.94592,0.66667,0.73712,0.39024,2.16723,1.62394,0,0.00105125,0.00105125,0.00105125
577,190.103,1.90525,1.3142,0,0.94772,0.66667,0.73114,0.37175,2.1426,1.60205,0,0.0010496,0.0010496,0.0010496
578,190.416,2.1899,1.40457,0,1,0.65892,0.75241,0.37145,2.19203,1.70101,0,0.00104795,0.00104795,0.00104795
579,190.732,1.94337,1.34217,0,0.82202,0.66667,0.71237,0.3369,2.13782,1.78557,0,0.0010463,0.0010463,0.0010463
580,191.044,2.04356,1.4025,0,0.7202,0.86008,0.77893,0.34726,2.10826,1.69239,0,0.00104465,0.00104465,0.00104465
581,191.368,2.09799,1.36187,0,0.71731,0.8483,0.77898,0.34524,2.08272,1.86413,0,0.001043,0.001043,0.001043
582,191.766,2.0117,1.3491,0,0.72475,0.8786,0.73616,0.33874,2.05825,1.89714,0,0.00104135,0.00104135,0.00104135
583,192.077,1.98728,1.43135,0,0.62037,0.88889,0.74479,0.34933,2.08891,1.86263,0,0.0010397,0.0010397,0.0010397
584,192.387,1.98183,1.29762,0,0.50985,0.88889,0.71614,0.34702,2.12092,1.86139,0,0.00103805,0.00103805,0.00103805
585,192.699,2.04472,1.31469,0,0.85482,0.65582,0.75426,0.37781,2.1583,1.88468,0,0.0010364,0.0010364,0.0010364
586,193.013,2.10855,1.52008,0,1,0.54061,0.77204,0.39839,2.09625,1.63049,0,0.00103475,0.00103475,0.00103475
587,193.407,2.1718,1.53451,0,0.96209,0.55556,0.78601,0.41924,2.10507,1.49127,0,0.0010331,0.0010331,0.0010331
588,193.719,1.97828,1.33514,0,0.64237,0.79981,0.79294,0.41851,2.12182,1.45132,0,0.00103145,0.00103145,0.00103145
589,194.031,2.07155,1.3119,0,0.67945,0.70928,0.80279,0.37857,2.14469,1.46723,0,0.0010298,0.0010298,0.0010298
590,194.345,2.05303,1.42275,0,0.7066,0.80465,0.77521,0.36028,2.17923,1.34489,0,0.00102815,0.00102815,0.00102815
591,194.657,2.09305,1.34184,0,0.62136,0.73193,0.74396,0.32609,2.21772,1.42509,0,0.0010265,0.0010265,0.0010265
592,195.055,1.89055,1.3447,0,0.61619,0.77778,0.71724,0.32264,2.1148,1.43647,0,0.00102485,0.00102485,0.00102485
593,195.368,2.16517,1.4892,0,0.64789,0.88889,0.75487,0.30992,2.0579,1.53071,0,0.0010232,0.0010232,0.0010232
594,195.68,1.92763,1.45053,0,0.65378,0.88889,0.71337,0.31326,2.05017,1.68499,0,0.00102155,0.00102155,0.00102155
595,195.994,1.86106,1.24533,0,0.60553,0.88889,0.68474,0.33517,2.00872,1.63934,0,0.0010199,0.0010199,0.0010199
596,196.308,2.00268,1.47056,0,0.54431,0.79749,0.68809,0.36569,2.04346,1.58179,0,0.00101825,0.00101825,0.00101825
597,196.626,1.80083,1.40072,0,0.72477,0.77778,0.80233,0.40896,2.08797,1.52021,0,0.0010166,0.0010166,0.0010166
598,197.023,2.04128,1.43432,0,0.71863,0.77778,0.79075,0.35787,2.07854,1.38986,0,0.00101495,0.00101495,0.00101495
599,197.335,1.96303,1.29463,0,0.76184,0.77778,0.81469,0.3391,2.11302,1.41006,0,0.0010133,0.0010133,0.0010133
600,197.65,2.03851,1.37552,0,0.58073,0.66667,0.63252,0.3,2.17735,1.45094,0,0.00101165,0.00101165,0.00101165
601,197.965,1.70958,1.19031,0,0.52159,0.66667,0.62945,0.29224,2.2467,1.48812,0,0.00101,0.00101,0.00101
602,198.279,1.94193,1.28876,0,0.5475,0.67266,0.63875,0.32249,2.20152,1.56085,0,0.00100835,0.00100835,0.00100835
603,198.593,1.9635,1.38575,0,0.70399,0.66667,0.71788,0.3306,2.20971,1.62412,0,0.0010067,0.0010067,0.0010067
604,198.992,1.88764,1.25175,0,0.73308,0.66667,0.71208,0.35352,2.26015,1.64674,0,0.00100505,0.00100505,0.00100505
605,199.312,1.96303,1.43875,0,0.6256,0.74489,0.71563,0.32531,2.32186,1.65086,0,0.0010034,0.0010034,0.0010034
606,199.631,2.03176,1.42299,0,0.73428,0.55556,0.71267,0.33804,2.33002,1.60513,0,0.00100175,0.00100175,0.00100175
607,199.944,2.17404,1.36111,0,0.55658,0.69931,0.69411,0.36186,2.16863,1.43259,0,0.0010001,0.0010001,0.0010001
608,200.258,1.78564,1.1862,0,0.61334,0.66667,0.68002,0.37794,2.04677,1.2381,0,0.00099845,0.00099845,0.00099845
